,Epochs,Current_State,Pit_Position,Goal_Position,Wall_Position,Action,Reward,Next_State,Epsilon_Boolean,Q_Max,Q1_Current,Q2_Current,Q3_Current,Q4_Current,Q1_Next,Q2_Next,Q3_Next,Q4_Next,Q_Next_Max,Y
24615,2828,10,0,9,5,2,10,9,0,10.804259300231934,7.227973937988281,5.45019006729126,10.804259300231934,4.378159523010254,7.416992664337158,7.791676044464111,8.068632125854492,7.711603164672852,8.068632125854492,10.0
24617,2829,2,12,11,5,1,-1,6,0,6.730507373809815,4.702388763427734,6.730507373809815,3.2250704765319824,5.205095291137695,3.947609186172485,9.330809593200684,3.295701026916504,7.76135778427124,9.330809593200684,7.397728633880616
24620,2829,6,12,11,5,1,-1,10,0,9.208355903625488,3.9286623001098633,9.208355903625488,3.153428792953491,7.533501625061035,4.950674057006836,7.253765106201172,5.748900413513184,10.949615478515623,10.949615478515623,8.854653930664062
24621,2829,10,12,11,5,3,10,11,0,10.931243896484377,4.944023609161377,7.239141464233398,5.707942485809326,10.931243896484377,5.9292755126953125,8.088318824768066,7.4799065589904785,9.420663833618164,9.420663833618164,10.0
24622,2830,8,9,7,5,0,-1,4,0,4.149430274963379,4.149430274963379,3.022010087966919,1.7200161218643188,1.1926769018173218,5.019925594329834,2.6549232006073,2.4288501739501958,4.462145805358887,5.019925594329834,3.517933034896851
24623,2830,4,9,7,5,0,-1,0,0,5.038814544677734,5.038814544677734,2.666243314743042,2.424875497817993,4.500252723693848,4.105817317962647,4.1240434646606445,2.9541261196136475,4.445928573608398,4.445928573608398,3.001335716247559
24624,2830,0,9,7,5,3,-1,1,0,4.474884510040283,4.110756874084473,4.132015705108643,2.9530727863311768,4.474884510040283,4.30128288269043,2.357679605484009,4.011796951293945,7.062056541442871,7.062056541442871,5.355850887298584
24625,2830,1,9,7,5,3,-1,2,0,7.148804664611816,4.361563205718994,2.412693977355957,4.030744552612305,7.148804664611816,7.104995727539063,6.6917724609375,4.64418888092041,8.642749786376953,8.642749786376953,6.778474807739258
24626,2830,2,9,7,5,3,-1,3,0,8.699583053588867,7.131273746490479,6.73047399520874,4.671799659729004,8.699583053588867,8.820478439331055,10.535313606262209,8.27690315246582,8.773239135742188,10.535313606262209,8.481782245635987
24631,2831,9,6,2,3,3,-1,10,0,4.187578201293945,4.064863204956055,0.6142231225967407,1.26457941532135,4.187578201293945,0.24714295566082,-3.9456207752227774,2.293938398361206,0.6642420291900635,2.293938398361206,1.0645445585250854
24632,2831,10,6,2,3,2,-1,9,0,2.297821283340454,0.2290207743644714,-3.95821213722229,2.297821283340454,0.5425741672515869,4.021406650543213,0.547201931476593,1.2221620082855225,4.015604496002197,4.021406650543213,2.619265985488892
24633,2831,9,6,2,3,0,-1,5,0,4.011107444763184,4.011107444763184,0.5301779508590698,1.2357046604156494,3.894620180130005,5.644375801086426,1.31513512134552,1.012563705444336,4.659731388092041,5.644375801086426,4.079938220977783
24634,2831,5,6,2,3,0,-1,1,0,5.627886772155762,5.627886772155762,1.3105840682983398,1.01497220993042,4.635008811950684,5.377164840698242,2.651580333709717,5.52883768081665,8.63538646697998,8.63538646697998,6.771847820281983
24635,2831,1,6,2,3,3,10,2,0,8.652868270874023,5.381679058074951,2.6624019145965576,5.535562515258789,8.652868270874023,4.032016754150391,-2.013153553009033,5.815860748291016,6.116791725158691,6.116791725158691,10.0
24638,2833,5,7,2,11,3,-1,6,0,8.313401222229004,7.809176445007324,5.320692539215088,4.062225341796875,8.313401222229004,9.573025703430176,5.487068176269531,6.220192909240723,0.3883838653564453,9.573025703430176,7.615723133087158
24639,2833,6,7,2,11,0,10,2,0,9.586366653442385,9.586366653442385,5.4969258308410645,6.208367824554443,0.4322547912597656,5.770468711853027,5.959628582000732,7.223112106323242,6.656257152557373,7.223112106323242,10.0
24640,2834,13,12,4,0,0,-1,9,0,6.396581172943115,6.396581172943115,4.477449893951416,2.9344754219055176,1.1279579401016235,8.848041534423828,4.82969856262207,8.608829498291016,4.219394683837891,8.848041534423828,6.963237380981446
24641,2834,9,12,4,0,0,-1,5,0,8.86209487915039,8.86209487915039,4.862659454345703,8.656752586364746,4.218082904815674,5.727231979370117,5.694849491119385,10.005187034606934,5.054615497589111,10.005187034606934,8.00466833114624
24645,2835,4,0,6,9,3,-1,5,0,6.307954788208008,3.771365642547608,5.402502059936523,5.131507873535156,6.307954788208008,6.240273952484131,6.03765869140625,6.863438129425049,9.520033836364746,9.520033836364746,7.568030452728271
24646,2835,5,0,6,9,3,10,6,0,9.45601749420166,6.135580539703369,6.004648208618164,6.840112686157227,9.45601749420166,8.731382369995117,7.514673709869385,8.266095161437988,7.8768486976623535,8.731382369995117,10.0
24647,2836,10,7,6,8,0,10,6,0,8.50256061553955,8.50256061553955,5.953047752380371,4.602808475494385,4.060064792633057,6.767724990844727,8.185569763183594,4.392415523529053,-1.0368462800979614,8.185569763183594,10.0
24648,2837,9,12,3,2,3,-1,10,0,3.58754563331604,2.768720865249634,1.7599797248840332,-0.7990837693214417,3.58754563331604,5.556408405303955,3.292643547058105,0.8599503636360168,4.798049449920654,5.556408405303955,4.00076756477356
24653,2837,7,12,3,2,0,10,3,0,9.111236572265623,9.111236572265623,5.5471720695495605,4.851659774780273,5.3338303565979,7.091207981109619,6.375535488128662,4.606363296508789,4.431875228881836,7.091207981109619,10.0
24654,2838,12,15,3,0,3,-1,13,0,1.9612022638320925,1.6673890352249146,1.585456371307373,0.2572874724864959,1.9612022638320925,2.0370147228240967,0.9924646615982056,-0.7040822505950928,0.5692439079284668,2.0370147228240967,0.8333132505416871
24655,2838,13,15,3,0,0,-1,9,0,2.060024738311768,2.060024738311768,1.0077214241027832,-0.6970304250717163,0.5754985809326172,3.808169841766357,2.443711996078491,-1.0904228687286377,2.965031623840332,3.808169841766357,2.427352857589722
24656,2838,9,15,3,0,0,-1,5,0,3.80851674079895,3.80851674079895,2.4574320316314697,-1.095626711845398,2.9465086460113525,5.142597198486328,4.548222541809082,0.9462069272994996,4.5941362380981445,5.142597198486328,3.628337478637696
24657,2838,5,15,3,0,0,-1,1,0,5.161878108978272,5.161878108978272,4.561860084533691,0.9647396802902222,4.574562072753906,4.903683662414551,5.334414005279541,2.6475377082824707,6.929906368255615,6.929906368255615,5.236915731430054
24665,2839,8,10,4,12,0,10,4,0,10.78530216217041,10.78530216217041,7.8797736167907715,8.47304630279541,5.545827388763428,9.936152458190918,9.736457824707031,9.163118362426758,7.26695966720581,9.936152458190918,10.0
24670,2840,6,10,4,8,0,-1,2,0,6.8558030128479,6.8558030128479,1.6908040046691897,6.478082180023193,4.42937707901001,4.729189872741699,6.721779823303223,6.084430694580078,4.971269607543945,6.721779823303223,5.0496018409729
24671,2840,2,10,4,8,1,-1,6,0,6.627440929412842,4.653225421905518,6.627440929412842,6.013202667236328,4.925759315490723,6.726816654205322,1.604225993156433,6.29742431640625,4.259629726409912,6.726816654205322,5.05413498878479
24673,2841,5,10,6,13,3,10,6,0,11.398615837097168,6.140222072601318,5.528178215026856,6.337569713592529,11.398615837097168,9.090523719787598,3.613311767578125,7.609380722045898,7.353109836578369,9.090523719787598,10.0
24674,2842,11,12,1,15,0,-1,7,0,5.041600704193115,5.041600704193115,2.6473984718322754,3.942817687988281,3.071202278137207,4.935618877410889,4.300301551818848,5.159616947174072,4.229730129241943,5.159616947174072,3.643655252456665
24676,2842,3,12,1,15,2,-1,2,0,6.531618118286133,6.114823818206787,5.78068733215332,6.531618118286133,4.857662200927734,7.945431709289551,6.9262375831604,8.955496788024902,6.13022518157959,8.955496788024902,7.059947109222412
24678,2843,8,15,2,3,0,-1,4,0,5.290176868438721,5.290176868438721,2.7563042640686035,3.927826166152954,5.168900012969971,6.470033645629883,3.246321439743042,5.465081691741943,6.42528247833252,6.470033645629883,4.823030281066894
24679,2843,4,15,2,3,0,-1,0,0,6.44766092300415,6.44766092300415,3.245957612991333,5.445599555969238,6.438218116760254,6.621119976043701,5.070590496063232,6.609001159667969,7.496555805206299,7.496555805206299,5.746900224685669
24681,2843,0,15,2,3,3,-1,1,0,7.585155963897705,6.620550155639648,5.183434009552002,6.557351589202881,7.585155963897705,8.867559432983398,6.308752536773682,7.317529201507568,10.73908519744873,10.73908519744873,8.665176677703858
24688,2846,6,14,10,5,1,10,10,0,10.09458827972412,8.14708423614502,10.09458827972412,2.4108481407165527,6.598813056945801,7.212769508361816,4.582887172698975,7.787041187286377,7.762104034423828,7.787041187286377,10.0
24690,2847,15,4,2,0,0,-1,11,0,5.207096576690674,5.207096576690674,4.281774044036865,4.722952842712402,3.5746798515319824,7.298904418945312,4.856024265289307,5.266671180725098,5.992754936218262,7.298904418945312,5.569013977050782
24691,2847,11,4,2,0,0,-1,7,0,7.290823459625244,7.290823459625244,4.851285934448242,5.27288293838501,5.994905471801758,8.641409873962402,6.523185729980469,7.475663661956787,7.007460594177246,8.641409873962402,6.777268886566162
24692,2847,7,4,2,0,0,-1,3,0,8.63223934173584,8.63223934173584,6.532364845275879,7.4790730476379395,7.009849548339844,9.365164756774902,6.800953388214111,9.93374729156494,8.137897491455078,9.93374729156494,7.940372562408447
24703,2848,1,10,11,9,3,-1,2,0,5.303959846496582,3.108973264694214,5.204459190368652,2.927479982376098,5.303959846496582,3.39157772064209,6.000190734863281,4.538740158081055,5.11740779876709,6.000190734863281,4.4001716613769535
24704,2848,2,10,11,9,1,-1,6,0,5.959201812744141,3.419182062149048,5.959201812744141,4.527166843414307,5.07603645324707,3.66678786277771,0.0323832333087921,6.748147010803223,8.271002769470215,8.271002769470215,6.443902492523193
24707,2848,6,10,11,9,3,-1,7,0,8.277708053588867,3.705999851226807,0.2697651982307434,6.756720066070557,8.277708053588867,2.512080430984497,9.367660522460938,7.9527411460876465,8.54148006439209,9.367660522460938,7.430894470214843
24709,2849,15,13,5,10,0,-1,11,0,1.762739181518555,1.762739181518555,0.4795545637607574,1.6070414781570437,1.5973352193832395,3.878891944885254,0.7628940343856812,1.3235660791397097,2.6445014476776123,3.878891944885254,2.4910027503967287
24712,2849,11,13,5,10,0,-1,7,0,4.037527561187744,4.037527561187744,0.8011583685874939,1.4651378393173218,2.7514126300811768,4.954503536224365,1.272171139717102,6.047053813934326,4.8124823570251465,6.047053813934326,4.442348432540894
24714,2849,3,13,5,10,2,-1,2,0,5.242564678192139,4.774783134460449,3.771606683731079,5.242564678192139,4.392601013183594,6.175626277923584,5.880426406860352,6.562020301818848,5.7249064445495605,6.562020301818848,4.905818271636963
24716,2849,6,13,5,10,2,10,5,0,8.334894180297852,7.153098583221436,-1.7006433010101318,8.334894180297852,5.825906276702881,5.73236083984375,5.203579902648926,6.287419319152832,6.966170787811279,6.966170787811279,10.0
24717,2850,0,10,1,12,3,10,1,0,9.455297470092772,8.23801040649414,6.75886869430542,8.284850120544434,9.455297470092772,9.989298820495604,9.221724510192873,10.867076873779297,8.813170433044434,10.867076873779297,10.0
24718,2851,11,1,10,0,2,10,10,0,10.370261192321776,3.625024080276489,7.490954875946045,10.370261192321776,7.983980655670166,7.739348411560059,8.356303215026855,8.351110458374023,8.26307487487793,8.356303215026855,10.0
24728,2852,14,8,1,7,1,-1,14,0,3.0489344596862797,1.9383933544158936,3.0489344596862797,2.8099782466888428,2.8855299949646,1.9126105308532717,3.1114039421081543,2.852749824523926,2.8995044231414795,3.1114039421081543,1.8002635478973388
24732,2852,11,8,1,7,2,-1,10,0,1.3004121780395508,0.3152048587799072,1.0740379095077517,1.3004121780395508,1.2639890909194946,4.616793632507324,3.966787815093994,3.528582572937012,3.0389668941497803,4.616793632507324,3.1551142692565923
24736,2852,6,8,1,7,0,-1,2,0,6.595405578613281,6.595405578613281,3.0706403255462646,4.934225559234619,2.4144086837768555,7.481757640838623,5.982112407684326,9.579757690429688,5.897162914276123,9.579757690429688,7.621781921386718
24740,2853,12,1,6,2,0,-1,8,0,7.319539070129394,7.319539070129394,4.372467517852783,5.871676445007324,6.257363796234131,7.71359920501709,5.321391582489014,6.106015682220459,8.17431926727295,8.17431926727295,6.356887340545654
24741,2853,8,1,6,2,3,-1,9,0,8.18144416809082,7.70137357711792,5.332153797149658,6.116957187652588,8.18144416809082,9.960149765014648,6.126166820526123,7.8277058601379395,8.948517799377441,9.960149765014648,7.964134788513183
24742,2853,9,1,6,2,0,-1,5,0,9.96627712249756,9.96627712249756,6.1541829109191895,7.8492431640625,8.952128410339355,3.0401506423950195,7.263216495513916,7.186829566955566,10.969839096069336,10.969839096069336,8.872855186462402
24745,2854,5,4,1,13,0,10,1,0,11.615161895751951,11.615161895751951,6.225345611572266,-0.3045043647289276,6.512861251831055,9.09228515625,7.386950492858887,7.333102226257324,8.60066032409668,9.09228515625,10.0
24746,2855,15,1,5,0,2,-1,14,0,5.166464805603027,3.340365171432495,2.1372790336608887,5.166464805603027,3.1776576042175293,5.398160934448242,4.30328369140625,5.701833248138428,5.609995365142822,5.701833248138428,4.131649923324585
24747,2855,14,1,5,0,2,-1,13,0,5.70801305770874,5.416759014129639,4.3291730880737305,5.70801305770874,5.614253997802734,7.714800834655762,3.3429768085479736,4.523542881011963,5.398767948150635,7.714800834655762,5.9433207511901855
24748,2855,13,1,5,0,0,-1,9,0,7.717118740081787,7.717118740081787,3.363331794738769,4.525681495666504,5.386231899261475,9.841151237487791,5.478334426879883,5.7532806396484375,7.302106857299805,9.841151237487791,7.857036113739014
24754,2856,0,14,3,1,3,-1,0,0,3.8870689868927,3.1696267127990723,3.761474370956421,3.1159207820892334,3.8870689868927,3.217149496078491,3.777956485748291,3.1790552139282227,3.9244942665100098,3.9244942665100098,2.532044839859009
24756,2856,0,14,3,1,1,-1,4,0,3.703572988510132,3.1184144020080566,3.703572988510132,3.007622480392456,3.69316291809082,2.5708277225494385,2.272933006286621,2.3146376609802246,4.055928707122803,4.055928707122803,2.6503358364105227
24758,2856,8,14,3,1,3,-1,9,0,4.198586463928223,2.009917497634888,2.449540138244629,2.2680113315582275,4.198586463928223,4.032975673675537,2.77168869972229,2.2805678844451904,4.800313472747803,4.800313472747803,3.320282125473023
24759,2856,9,14,3,1,3,-1,10,0,4.729189395904541,4.007132530212402,2.7516238689422607,2.2354555130004883,4.729189395904541,5.920557498931885,0.5189337134361267,4.290285110473633,6.532538414001465,6.532538414001465,4.879284572601319
24764,2856,10,14,3,1,3,-1,11,0,6.449193954467773,5.768957138061523,0.3235179483890533,4.2147064208984375,6.449193954467773,7.824382305145264,5.365464210510254,5.336410045623779,6.324147701263428,7.824382305145264,6.041944074630737
24765,2856,11,14,3,1,0,-1,7,0,7.822857856750488,7.822857856750488,5.354239463806152,5.353126525878906,6.3244242668151855,9.92159652709961,7.700725078582764,6.138487815856934,7.331439971923828,9.92159652709961,7.9294368743896495
24766,2856,7,14,3,1,0,10,3,0,9.94086456298828,9.94086456298828,7.702075481414795,6.173876762390137,7.319539070129394,7.064666748046875,7.580942153930664,5.70005464553833,6.535872936248779,7.580942153930664,10.0
24767,2857,11,10,2,3,0,-1,7,0,4.199705123901367,4.199705123901367,2.4726619720458984,1.3310459852218628,1.664922833442688,7.119644165039063,5.053983688354492,8.016980171203613,6.423917770385742,8.016980171203613,6.215282154083252
24768,2857,7,10,2,3,2,-1,6,0,8.080229759216309,7.177626132965088,5.08509635925293,8.080229759216309,6.433158874511719,10.079544067382812,1.6090179681777954,6.462308883666992,7.136257648468018,10.079544067382812,8.071589660644532
24769,2857,6,10,2,3,0,10,2,0,10.11826229095459,10.11826229095459,1.62616229057312,6.482824325561523,7.119048595428467,7.022606372833252,7.472814083099365,6.573673725128174,8.666948318481445,8.666948318481445,10.0
24771,2859,6,0,3,9,3,-1,7,0,7.968148708343506,7.676708221435547,4.709478378295898,4.853001117706299,7.968148708343506,8.992733001708984,5.670833587646484,5.855348587036133,7.631942272186279,8.992733001708984,7.093459701538086
24772,2859,7,0,3,9,0,10,3,0,8.97436237335205,8.97436237335205,5.654101848602295,5.817682266235352,7.615951061248779,7.537505149841309,6.334247589111328,5.471610069274902,7.535131454467773,7.537505149841309,10.0
24773,2860,12,8,6,2,3,-1,13,0,3.674978494644165,-1.294045329093933,2.1858298778533936,1.9093115329742432,3.674978494644165,6.165680408477783,3.5700395107269287,0.5357687473297119,4.011889457702637,6.165680408477783,4.549112367630005
24774,2860,13,8,6,2,0,-1,9,0,6.125665187835693,6.125665187835693,3.568066358566284,0.5116609334945679,4.017145156860352,7.431151866912842,5.092745780944824,-1.3783833980560305,5.382205963134766,7.431151866912842,5.688036680221558
24775,2860,9,8,6,2,0,-1,5,0,7.392302989959717,7.392302989959717,5.095499515533447,-1.3978970050811768,5.394954204559326,6.987369060516357,6.742982864379883,5.060198783874512,10.095932006835938,10.095932006835938,8.086338806152344
24776,2860,5,8,6,2,3,10,6,0,10.10797882080078,6.914494514465332,6.735464572906494,5.057096481323242,10.10797882080078,6.130523204803467,7.410301208496094,4.874168395996094,6.0455169677734375,7.410301208496094,10.0
24777,2861,0,13,1,3,3,10,1,0,11.369401931762695,8.375961303710938,7.00748872756958,8.138325691223145,11.369401931762695,8.114666938781738,6.794182777404785,9.829221725463867,8.670746803283691,9.829221725463867,10.0
24778,2862,12,8,2,3,3,-1,13,0,1.9555904865264893,-4.482685565948486,0.6881344318389893,-0.5019757747650146,1.9555904865264893,4.950448989868164,2.685666561126709,1.9687684774398804,2.7863645553588867,4.950448989868164,3.4554040908813475
24779,2862,13,8,2,3,0,-1,9,0,4.929917335510254,4.929917335510254,2.6720478534698486,1.9778738021850584,2.7707364559173584,6.129828453063965,4.407163143157959,-5.433316707611084,3.5947699546813965,6.129828453063965,4.516845607757569
